year,month,day,hour,weekday,USD_buy,USD_sell,HKD_buy,HKD_sell,GBP_buy,GBP_sell,AUD_buy,AUD_sell,CAD_buy,CAD_sell,SGD_buy,SGD_sell,CHF_buy,CHF_sell,JPY_buy,JPY_sell,ZAR_buy,ZAR_sell,SEK_buy,SEK_sell,NZD_buy,NZD_sell,THB_buy,THB_sell,PHP_buy,PHP_sell,IDR_buy,IDR_sell,EUR_buy,EUR_sell,KRW_buy,KRW_sell,VND_buy,VND_sell,MYR_buy,MYR_sell,CNY_buy,CNY_sell
2023,10,1,1,6,31.87,32.54,31.87,32.54,3.965,4.169,3.965,4.169,38.18,40.3,38.18,40.3,20.38,21.16,20.38,21.16,23.28,24.19,23.28,24.19,23.06,23.97,23.06,23.97,34.46,35.66,34.46,35.66,0.2069,0.2197,0.2069,0.2197,0,0,0,0,2.57,3.09
2023,10,1,2,6,31.87,32.54,31.87,32.54,3.965,4.169,3.965,4.169,38.18,40.3,38.18,40.3,20.38,21.16,20.38,21.16,23.28,24.19,23.28,24.19,23.06,23.97,23.06,23.97,34.46,35.66,34.46,35.66,0.2069,0.2197,0.2069,0.2197,0,0,0,0,2.57,3.09
2023,10,1,3,6,31.87,32.54,31.87,32.54,3.965,4.169,3.965,4.169,38.18,40.3,38.18,40.3,20.38,21.16,20.38,21.16,23.28,24.19,23.28,24.19,23.06,23.97,23.06,23.97,34.46,35.66,34.46,35.66,0.2069,0.2197,0.2069,0.2197,0,0,0,0,2.57,3.09
2023,10,1,4,6,31.87,32.54,31.87,32.54,3.965,4.169,3.965,4.169,38.18,40.3,38.18,40.3,20.38,21.16,20.38,21.16,23.28,24.19,23.28,24.19,23.06,23.97,23.06,23.97,34.46,35.66,34.46,35.66,0.2069,0.2197,0.2069,0.2197,0,0,0,0,2.57,3.09
2023,10,1,5,6,31.87,32.54,31.87,32.54,3.965,4.169,3.965,4.169,38.18,40.3,38.18,40.3,20.38,21.16,20.38,21.16,23.28,24.19,23.28,24.19,23.06,23.97,23.06,23.97,34.46,35.66,34.46,35.66,0.2069,0.2197,0.2069,0.2197,0,0,0,0,2.57,3.09
2023,10,1,6,6,31.87,32.54,31.87,32.54,3.965,4.169,3.965,4.169,38.18,40.3,38.18,40.3,20.38,21.16,20.38,21.16,23.28,24.19,23.28,24.19,23.06,23.97,23.06,23.97,34.46,35.66,34.46,35.66,0.2069,0.2197,0.2069,0.2197,0,0,0,0,2.57,3.09
2023,10,1,7,6,31.87,32.54,31.87,32.54,3.965,4.169,3.965,4.169,38.18,40.3,38.18,40.3,20.38,21.16,20.38,21.16,23.28,24.19,23.28,24.19,23.06,23.97,23.06,23.97,34.46,35.66,34.46,35.66,0.2069,0.2197,0.2069,0.2197,0,0,0,0,2.57,3.09
2023,10,1,8,6,31.87,32.54,31.87,32.54,3.965,4.169,3.965,4.169,38.18,40.3,38.18,40.3,20.38,21.16,20.38,21.16,23.28,24.19,23.28,24.19,23.06,23.97,23.06,23.97,34.46,35.66,34.46,35.66,0.2069,0.2197,0.2069,0.2197,0,0,0,0,2.57,3.09
2023,10,1,9,6,31.87,32.54,31.87,32.54,3.965,4.169,3.965,4.169,38.18,40.3,38.18,40.3,20.38,21.16,20.38,21.16,23.28,24.19,23.28,24.19,23.06,23.97,23.06,23.97,34.46,35.66,34.46,35.66,0.2069,0.2197,0.2069,0.2197,0,0,0,0,2.57,3.09
2023,10,1,10,6,31.87,32.54,31.87,32.54,3.965,4.169,3.965,4.169,38.18,40.3,38.18,40.3,20.38,21.16,20.38,21.16,23.28,24.19,23.28,24.19,23.06,23.97,23.06,23.97,34.46,35.66,34.46,35.66,0.2069,0.2197,0.2069,0.2197,0,0,0,0,2.57,3.09
