year,month,day,hour,weekday,USD_buy,USD_sell,HKD_buy,HKD_sell,GBP_buy,GBP_sell,AUD_buy,AUD_sell,CAD_buy,CAD_sell,SGD_buy,SGD_sell,CHF_buy,CHF_sell,JPY_buy,JPY_sell,ZAR_buy,ZAR_sell,SEK_buy,SEK_sell,NZD_buy,NZD_sell,THB_buy,THB_sell,PHP_buy,PHP_sell,IDR_buy,IDR_sell,EUR_buy,EUR_sell,KRW_buy,KRW_sell,VND_buy,VND_sell,MYR_buy,MYR_sell,CNY_buy,CNY_sell
2025,2,1,1,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.34,41.46,39.34,41.46,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.47,24.38,23.47,24.38,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,2,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,3,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,4,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,5,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,6,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,7,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,8,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,9,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,10,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,11,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
2025,2,1,12,5,32.28,32.95,32.28,32.95,4.038,4.242,4.038,4.242,39.32,41.44,39.32,41.44,19.92,20.7,19.92,20.7,22.01,22.92,22.01,22.92,23.48,24.39,23.48,24.39,35.07,36.27,35.07,36.27,0.2014,0.2142,0.2014,0.2142,0,0,0,0,0,0
